Year,Month,Day,Global Solar Radiation (MJ/m&sup2;) - King's Park_Value,completeness
2015,4,9,3.66,C
2015,4,10,3.39,C
2015,4,11,3.06,C
2015,4,12,14.26,C
2015,4,13,25.44,C
2015,4,14,27.49,C
2015,4,15,26.91,C
2015,4,16,25.03,C
2015,4,17,25.85,C
2015,4,18,9.55,C
2015,4,19,4.70,C
2015,4,20,7.21,C
2015,4,21,10.76,C
2015,4,22,16.80,C
2015,4,23,5.57,C
2015,4,24,22.08,C
2015,4,25,16.97,C
2015,4,26,22.42,C
2015,4,27,23.35,C
2015,4,28,19.19,C
2015,4,29,23.23,C
2015,4,30,23.96,C
2015,5,1,14.74,C
2015,5,2,12.05,C
2015,5,3,17.54,C
2015,5,4,16.74,C
2015,5,5,10.11,C
2015,5,6,9.36,C
2015,5,7,11.62,C
2015,5,8,11.45,C
2015,5,9,11.27,C
2015,5,10,10.24,C
2015,5,11,12.60,C
2015,5,12,21.26,C
2015,5,13,17.18,C
2015,5,14,22.61,C
2015,5,15,18.61,C
2015,5,16,5.73,C
2015,5,17,9.17,C
2015,5,18,9.13,C
2015,5,19,5.34,C
2015,5,20,4.26,C
2015,5,21,5.28,C
2015,5,22,6.19,C
2015,5,23,1.50,C
2015,5,24,8.93,C
2015,5,25,19.01,C
2015,5,26,2.63,C
2015,5,27,14.06,C
2015,5,28,24.43,C
2015,5,29,15.43,C
2015,5,30,23.10,C
2015,5,31,13.03,C
2015,6,1,7.10,C
2015,6,2,15.39,C
2015,6,3,27.00,C
2015,6,4,27.52,C
2015,6,5,16.81,C
2015,6,6,19.36,C
2015,6,7,17.02,C
2015,6,8,21.48,C
2015,6,9,19.04,C
2015,6,10,13.57,C
2015,6,11,17.55,C
2015,6,12,19.10,C
2015,6,13,15.89,C
2015,6,14,17.75,C
2015,6,15,18.81,C
2015,6,16,24.53,C
2015,6,17,27.74,C
2015,6,18,27.68,C
2015,6,19,26.75,C
2015,6,20,25.60,C
2015,6,21,14.42,C
2015,6,22,10.23,C
2015,6,23,7.91,C
2015,6,24,10.12,C
2015,6,25,6.74,C
2015,6,26,19.68,C
2015,6,27,20.93,C
2015,6,28,25.32,C
2015,6,29,23.89,C
2015,6,30,21.61,C
2015,7,1,23.73,C
2015,7,2,23.12,C
2015,7,3,18.21,C
2015,7,4,17.91,C
2015,7,5,27.02,C
2015,7,6,12.46,C
2015,7,7,20.64,C
2015,7,8,19.43,C
2015,7,9,9.99,C
2015,7,10,20.60,C
2015,7,11,20.84,C
2015,7,12,21.96,C
2015,7,13,21.62,C
2015,7,14,14.51,C
2015,7,15,19.21,C
2015,7,16,14.34,C
2015,7,17,18.61,C
2015,7,18,16.43,C
2015,7,19,18.41,C
2015,7,20,3.08,C
2015,7,21,4.44,C
2015,7,22,1.63,C
2015,7,23,4.38,C
2015,7,24,8.19,C
2015,7,25,8.41,C
2015,7,26,10.37,C
2015,7,27,18.00,C
2015,7,28,24.28,C
2015,7,29,16.33,C
2015,7,30,14.87,C
2015,7,31,26.95,C
2015,8,1,24.94,C
2015,8,2,27.21,C
2015,8,3,26.46,C
2015,8,4,16.08,C
2015,8,5,26.58,C
2015,8,6,24.56,C
2015,8,7,20.82,C
2015,8,8,23.58,C
2015,8,9,23.29,C
2015,8,10,9.04,C
2015,8,11,20.23,C
2015,8,12,22.94,C
2015,8,13,5.79,C
2015,8,14,4.29,C
2015,8,15,3.30,C
2015,8,16,8.59,C
2015,8,17,23.23,C
2015,8,18,25.92,C
2015,8,19,25.70,C
2015,8,20,11.82,C
2015,8,21,19.97,C
2015,8,22,15.82,C
2015,8,23,19.01,C
2015,8,24,19.49,C
2015,8,25,18.80,C
2015,8,26,8.01,C
2015,8,27,19.39,C
2015,8,28,14.04,C
2015,8,29,9.00,C
2015,8,30,4.98,C
2015,8,31,9.78,C
2015,9,1,9.54,C
2015,9,2,2.27,C
2015,9,3,10.74,C
2015,9,4,22.09,C
2015,9,5,25.27,C
2015,9,6,23.75,C
2015,9,7,5.72,C
2015,9,8,20.18,C
2015,9,9,23.03,C
2015,9,10,20.86,C
2015,9,11,21.48,C
2015,9,12,18.07,C
2015,9,13,22.46,C
2015,9,14,23.14,C
2015,9,15,23.08,C
2015,9,16,13.90,C
2015,9,17,19.80,C
2015,9,18,20.72,C
2015,9,19,11.39,C
2015,9,20,18.12,C
2015,9,21,7.96,C
2015,9,22,20.78,C
2015,9,23,14.15,C
2015,9,24,23.76,C
2015,9,25,23.62,C
2015,9,26,11.85,C
2015,9,27,9.87,C
2015,9,28,21.98,C
2015,9,29,20.82,C
2015,9,30,19.60,C
2015,10,1,11.49,C
2015,10,2,13.01,C
2015,10,3,10.88,C
2015,10,4,2.76,C
2015,10,5,5.39,C
2015,10,6,3.56,C
2015,10,7,5.65,C
2015,10,8,20.77,C
2015,10,9,16.44,C
2015,10,10,6.93,C
2015,10,11,3.00,C
2015,10,12,7.75,C
2015,10,13,20.16,C
2015,10,14,17.48,C
2015,10,15,18.35,C
2015,10,16,19.99,C
2015,10,17,20.53,C
2015,10,18,19.14,C
2015,10,19,14.42,C
2015,10,20,16.77,C
2015,10,21,13.42,C
2015,10,22,14.49,C
2015,10,23,16.88,C
2015,10,24,16.85,C
2015,10,25,10.17,C
2015,10,26,6.47,C
2015,10,27,17.28,C
2015,10,28,18.07,C
2015,10,29,15.84,C
2015,10,30,18.18,C
2015,10,31,13.41,C
2015,11,1,12.03,C
2015,11,2,14.94,C
2015,11,3,11.97,C
2015,11,4,11.79,C
2015,11,5,16.33,C
2015,11,6,5.68,C
2015,11,7,11.96,C
2015,11,8,13.77,C
2015,11,9,16.24,C
2015,11,10,7.10,C
2015,11,11,8.53,C
2015,11,12,2.61,C
2015,11,13,4.43,C
2015,11,14,11.79,C
2015,11,15,2.70,C
2015,11,16,8.22,C
2015,11,17,15.77,C
2015,11,18,14.28,C
2015,11,19,15.44,C
2015,11,20,5.06,C
2015,11,21,7.82,C
2015,11,22,16.04,C
2015,11,23,14.27,C
2015,11,24,17.36,C
2015,11,25,14.17,C
2015,11,26,10.82,C
2015,11,27,16.06,C
2015,11,28,16.22,C
2015,11,29,14.84,C
2015,11,30,12.45,C
2015,12,1,9.78,C
2015,12,2,13.26,C
2015,12,3,2.41,C
2015,12,4,8.60,C
2015,12,5,1.97,C
2015,12,6,6.42,C
2015,12,7,8.95,C
2015,12,8,2.76,C
2015,12,9,1.66,C
2015,12,10,11.86,C
2015,12,11,12.58,C
2015,12,12,4.31,C
2015,12,13,4.31,C
2015,12,14,5.42,C
2015,12,15,8.42,C
2015,12,16,15.54,C
2015,12,17,16.46,C
2015,12,18,16.39,C
2015,12,19,6.00,C
2015,12,20,2.39,C
2015,12,21,8.46,C
2015,12,22,5.33,C
2015,12,23,5.50,C
2015,12,24,13.40,C
2015,12,25,5.97,C
2015,12,26,6.14,C
2015,12,27,2.60,C
2015,12,28,5.75,C
2015,12,29,11.50,C
2015,12,30,8.82,C
2015,12,31,11.60,C
2016,1,1,15.24,C
2016,1,2,7.77,C
2016,1,3,4.39,C
2016,1,4,8.59,C
2016,1,5,2.23,C
2016,1,6,14.99,C
2016,1,7,9.65,C
2016,1,8,14.24,C
2016,1,9,9.68,C
2016,1,10,2.76,C
2016,1,11,8.52,C
2016,1,12,7.24,C
2016,1,13,16.14,C
2016,1,14,7.14,C
2016,1,15,1.42,C
2016,1,16,2.19,C
2016,1,17,6.49,C
2016,1,18,10.45,C
2016,1,19,6.45,C
2016,1,20,1.85,C
2016,1,21,2.45,C
2016,1,22,1.96,C
2016,1,23,3.20,C
2016,1,24,2.93,C
2016,1,25,19.07,C
2016,1,26,5.83,C
2016,1,27,5.01,C
2016,1,28,2.45,C
2016,1,29,6.38,C
2016,1,30,10.61,C
2016,1,31,4.20,C
2016,2,1,2.39,C
2016,2,2,3.55,C
2016,2,3,8.48,C
2016,2,4,17.42,C
2016,2,5,19.06,C
2016,2,6,20.26,C
2016,2,7,21.46,C
2016,2,8,21.65,C
2016,2,9,20.00,C
2016,2,10,4.84,C
2016,2,11,11.52,C
2016,2,12,6.89,C
2016,2,13,10.58,C
2016,2,14,12.16,C
2016,2,15,3.90,C
2016,2,16,9.03,C
2016,2,17,2.90,C
2016,2,18,4.09,C
2016,2,19,1.54,C
2016,2,20,14.64,C
2016,2,21,3.33,C
2016,2,22,6.13,C
2016,2,23,2.59,C
2016,2,24,6.32,C
2016,2,25,6.58,C
2016,2,26,7.28,C
2016,2,27,15.89,C
2016,2,28,21.09,C
2016,2,29,23.04,C
2016,3,1,22.16,C
2016,3,2,23.18,C
2016,3,3,21.61,C
2016,3,4,12.93,C
2016,3,5,8.09,C
2016,3,6,17.17,C
2016,3,7,5.64,C
2016,3,8,6.48,C
2016,3,9,6.37,C
2016,3,10,1.96,C
2016,3,11,5.82,C
2016,3,12,2.63,C
2016,3,13,2.97,C
2016,3,14,5.69,C
2016,3,15,2.61,C
2016,3,16,2.97,C
2016,3,17,4.40,C
2016,3,18,4.80,C
2016,3,19,9.35,C
2016,3,20,4.65,C
2016,3,21,3.68,C
2016,3,22,2.44,C
2016,3,23,3.90,C
2016,3,24,1.51,C
2016,3,25,7.06,C
2016,3,26,25.62,C
2016,3,27,24.95,C
2016,3,28,17.91,C
2016,3,29,11.71,C
2016,3,30,10.16,C
2016,3,31,16.57,C
2016,4,1,13.21,C
2016,4,2,9.82,C
2016,4,3,13.05,C
2016,4,4,11.74,C
2016,4,5,10.65,C
2016,4,6,18.81,C
2016,4,7,12.34,C
2016,4,8,12.66,C
2016,4,9,8.31,C
2016,4,10,2.73,C
2016,4,11,4.26,C
2016,4,12,2.69,C
2016,4,13,0.97,C
2016,4,14,1.50,C
2016,4,15,1.86,C
2016,4,16,12.61,C
2016,4,17,9.14,C
2016,4,18,8.85,C
2016,4,19,4.36,C
2016,4,20,9.26,C
2016,4,21,17.75,C
2016,4,22,7.96,C
2016,4,23,7.59,C
2016,4,24,6.85,C
2016,4,25,12.33,C
2016,4,26,9.17,C
2016,4,27,13.29,C
2016,4,28,12.34,C
2016,4,29,18.27,C
2016,4,30,7.39,C
2016,5,1,12.76,C
2016,5,2,12.24,C
2016,5,3,14.16,C
2016,5,4,13.32,C
2016,5,5,13.21,C
2016,5,6,14.04,C
2016,5,7,16.31,C
2016,5,8,16.11,C
2016,5,9,14.85,C
2016,5,10,2.74,C
2016,5,11,23.96,C
2016,5,12,19.20,C
2016,5,13,13.35,C
2016,5,14,9.13,C
2016,5,15,21.85,C
2016,5,16,18.54,C
2016,5,17,8.48,C
2016,5,18,19.70,C
2016,5,19,17.86,C
2016,5,20,4.28,C
2016,5,21,8.71,C
2016,5,22,17.33,C
2016,5,23,15.57,C
2016,5,24,18.81,C
2016,5,25,23.44,C
2016,5,26,10.39,C
2016,5,27,10.73,C
2016,5,28,6.53,C
2016,5,29,14.33,C
2016,5,30,25.14,C
2016,5,31,21.04,C
2016,6,1,22.64,C
2016,6,2,26.77,C
2016,6,3,18.63,C
2016,6,4,18.07,C
2016,6,5,11.06,C
2016,6,6,6.94,C
2016,6,7,17.09,C
2016,6,8,15.13,C
2016,6,9,20.19,C
2016,6,10,15.16,C
2016,6,11,1.88,C
2016,6,12,1.74,C
2016,6,13,11.78,C
2016,6,14,15.91,C
2016,6,15,11.69,C
2016,6,16,12.59,C
2016,6,17,19.66,C
2016,6,18,9.65,C
2016,6,19,28.18,C
2016,6,20,24.71,C
2016,6,21,23.49,C
2016,6,22,23.86,C
2016,6,23,27.73,C
2016,6,24,27.24,C
2016,6,25,25.31,C
2016,6,26,24.23,C
2016,6,27,24.14,C
2016,6,28,14.76,C
2016,6,29,16.30,C
2016,6,30,17.97,C
2016,7,1,17.72,C
2016,7,2,14.02,C
2016,7,3,11.12,C
2016,7,4,20.99,C
2016,7,5,18.68,C
2016,7,6,5.39,C
2016,7,7,23.57,C
2016,7,8,22.57,C
2016,7,9,22.78,C
2016,7,10,12.74,C
2016,7,11,11.26,C
2016,7,12,6.58,C
2016,7,13,11.79,C
2016,7,14,6.14,C
2016,7,15,19.03,C
2016,7,16,23.85,C
2016,7,17,23.59,C
2016,7,18,24.07,C
2016,7,19,16.70,C
2016,7,20,20.06,C
2016,7,21,24.00,C
2016,7,22,27.42,C
2016,7,23,27.84,C
2016,7,24,27.72,C
2016,7,25,25.08,C
2016,7,26,22.06,C
2016,7,27,23.29,C
2016,7,28,27.42,C
2016,7,29,26.61,C
2016,7,30,15.47,C
2016,7,31,24.90,C
2016,8,1,9.19,C
2016,8,2,7.57,C
2016,8,3,6.95,C
2016,8,4,6.43,C
2016,8,5,22.66,C
2016,8,6,25.59,C
2016,8,7,23.29,C
2016,8,8,21.84,C
2016,8,9,10.16,C
2016,8,10,4.95,C
2016,8,11,8.30,C
2016,8,12,10.05,C
2016,8,13,22.25,C
2016,8,14,10.34,C
2016,8,15,7.88,C
2016,8,16,3.67,C
2016,8,17,7.86,C
2016,8,18,9.67,C
2016,8,19,19.58,C
2016,8,20,14.63,C
2016,8,21,14.51,C
2016,8,22,24.58,C
2016,8,23,23.03,C
2016,8,24,24.02,C
2016,8,25,23.68,C
2016,8,26,23.84,C
2016,8,27,15.55,C
2016,8,28,10.05,C
2016,8,29,6.53,C
2016,8,30,16.93,C
2016,8,31,17.15,C
2016,9,1,11.43,C
2016,9,2,6.83,C
2016,9,3,9.61,C
2016,9,4,16.03,C
2016,9,5,4.33,C
2016,9,6,6.22,C
2016,9,7,4.00,C
2016,9,8,7.45,C
2016,9,9,8.04,C
2016,9,10,3.89,C
2016,9,11,17.95,C
2016,9,12,24.14,C
2016,9,13,16.50,C
2016,9,14,21.04,C
2016,9,15,13.34,C
2016,9,16,17.21,C
2016,9,17,17.04,C
2016,9,18,14.05,C
2016,9,19,16.66,C
2016,9,20,12.32,C
2016,9,21,22.81,C
2016,9,22,13.16,C
2016,9,23,18.11,C
2016,9,24,19.97,C
2016,9,25,16.37,C
2016,9,26,16.77,C
2016,9,27,19.59,C
2016,9,28,8.60,C
2016,9,29,7.40,C
2016,9,30,10.65,C
2016,10,1,16.05,C
2016,10,2,11.57,C
2016,10,3,8.37,C
2016,10,4,9.68,C
2016,10,5,16.61,C
2016,10,6,18.76,C
2016,10,7,11.82,C
2016,10,8,10.54,C
2016,10,9,15.92,C
2016,10,10,16.51,C
2016,10,11,9.51,C
2016,10,12,4.70,C
2016,10,13,17.41,C
2016,10,14,19.58,C
2016,10,15,15.64,C
2016,10,16,15.66,C
2016,10,17,7.73,C
2016,10,18,2.07,C
2016,10,19,2.27,C
2016,10,20,14.48,C
2016,10,21,0.80,C
2016,10,22,12.47,C
2016,10,23,10.47,C
2016,10,24,12.90,C
2016,10,25,20.00,C
2016,10,26,17.55,C
2016,10,27,19.82,C
2016,10,28,20.33,C
2016,10,29,11.38,C
2016,10,30,12.46,C
2016,10,31,17.24,C
2016,11,1,10.62,C
2016,11,2,16.40,C
2016,11,3,16.40,C
2016,11,4,18.80,C
2016,11,5,17.66,C
2016,11,6,15.70,C
2016,11,7,17.95,C
2016,11,8,8.79,C
2016,11,9,2.78,C
2016,11,10,4.55,C
2016,11,11,7.37,C
2016,11,12,12.35,C
2016,11,13,10.69,C
2016,11,14,17.07,C
2016,11,15,17.09,C
2016,11,16,8.96,C
2016,11,17,16.94,C
2016,11,18,9.52,C
2016,11,19,14.82,C
2016,11,20,8.00,C
2016,11,21,4.37,C
2016,11,22,2.67,C
2016,11,23,2.25,C
2016,11,24,10.49,C
2016,11,25,10.26,C
2016,11,26,3.32,C
2016,11,27,13.20,C
2016,11,28,16.98,C
2016,11,29,5.27,C
2016,11,30,16.17,C
2016,12,1,16.08,C
2016,12,2,13.24,C
2016,12,3,8.32,C
2016,12,4,9.92,C
2016,12,5,11.96,C
2016,12,6,12.00,C
2016,12,7,11.65,C
2016,12,8,15.97,C
2016,12,9,16.59,C
2016,12,10,15.90,C
2016,12,11,15.59,C
2016,12,12,15.18,C
2016,12,13,15.13,C
2016,12,14,11.48,C
2016,12,15,12.56,C
2016,12,16,15.69,C
2016,12,17,8.23,C
2016,12,18,13.56,C
2016,12,19,16.41,C
2016,12,20,10.93,C
2016,12,21,3.70,C
2016,12,22,14.64,C
2016,12,23,11.36,C
2016,12,24,3.98,C
2016,12,25,5.93,C
2016,12,26,14.09,C
2016,12,27,16.89,C
2016,12,28,8.34,C
2016,12,29,11.93,C
2016,12,30,6.98,C
2016,12,31,15.48,C
2017,1,1,12.07,C
2017,1,2,16.53,C
2017,1,3,8.57,C
2017,1,4,13.64,C
2017,1,5,8.29,C
2017,1,6,16.28,C
2017,1,7,15.62,C
2017,1,8,14.42,C
2017,1,9,8.17,C
2017,1,10,12.79,C
2017,1,11,7.40,C
2017,1,12,2.73,C
2017,1,13,2.65,C
2017,1,14,3.86,C
2017,1,15,3.81,C
2017,1,16,7.86,C
2017,1,17,9.90,C
2017,1,18,4.03,C
2017,1,19,15.47,C
2017,1,20,17.29,C
2017,1,21,15.79,C
2017,1,22,17.67,C
2017,1,23,15.80,C
2017,1,24,14.64,C
2017,1,25,17.33,C
2017,1,26,17.29,C
2017,1,27,19.16,C
2017,1,28,7.26,C
2017,1,29,7.75,C
2017,1,30,6.82,C
2017,1,31,3.29,C
2017,2,1,15.56,C
2017,2,2,3.60,C
2017,2,3,9.70,C
2017,2,4,15.26,C
2017,2,5,12.97,C
2017,2,6,14.70,C
2017,2,7,11.23,C
2017,2,8,10.01,C
2017,2,9,15.05,C
2017,2,10,9.42,C
2017,2,11,18.74,C
2017,2,12,18.72,C
2017,2,13,20.34,C
2017,2,14,20.77,C
2017,2,15,21.00,C
2017,2,16,20.46,C
2017,2,17,20.23,C
2017,2,18,20.41,C
2017,2,19,5.78,C
2017,2,20,16.64,C
2017,2,21,5.55,C
2017,2,22,10.01,C
2017,2,23,3.91,C
2017,2,24,2.14,C
2017,2,25,3.28,C
2017,2,26,9.21,C
2017,2,27,17.63,C
2017,2,28,20.49,C
2017,3,1,13.79,C
2017,3,2,21.54,C
2017,3,3,18.13,C
2017,3,4,16.28,C
2017,3,5,11.11,C
2017,3,6,10.67,C
2017,3,7,10.93,C
2017,3,8,3.64,C
2017,3,9,6.43,C
2017,3,10,6.32,C
2017,3,11,4.57,C
2017,3,12,7.05,C
2017,3,13,11.59,C
2017,3,14,3.23,C
2017,3,15,10.11,C
2017,3,16,8.71,C
2017,3,17,8.55,C
2017,3,18,6.93,C
2017,3,19,3.20,C
2017,3,20,22.04,C
2017,3,21,22.78,C
2017,3,22,3.91,C
2017,3,23,14.57,C
2017,3,24,14.94,C
2017,3,25,6.92,C
2017,3,26,4.77,C
2017,3,27,16.35,C
2017,3,28,22.12,C
2017,3,29,8.68,C
2017,3,30,8.71,C
2017,3,31,3.34,C
2017,4,1,25.74,C
2017,4,2,26.48,C
2017,4,3,24.28,C
2017,4,4,23.93,C
2017,4,5,20.50,C
2017,4,6,7.51,C
2017,4,7,16.61,C
2017,4,8,11.69,C
2017,4,9,12.40,C
2017,4,10,4.77,C
2017,4,11,4.27,C
2017,4,12,3.78,C
2017,4,13,6.37,C
2017,4,14,15.57,C
2017,4,15,17.01,C
2017,4,16,21.39,C
2017,4,17,24.31,C
2017,4,18,22.61,C
2017,4,19,24.74,C
2017,4,20,6.58,C
2017,4,21,5.42,C
2017,4,22,4.96,C
2017,4,23,4.15,C
2017,4,24,7.47,C
2017,4,25,3.19,C
2017,4,26,10.40,C
2017,4,27,4.32,C
2017,4,28,16.03,C
2017,4,29,22.61,C
2017,4,30,23.90,C
2017,5,1,18.64,C
2017,5,2,11.56,C
2017,5,3,16.23,C
2017,5,4,3.92,C
2017,5,5,17.22,C
2017,5,6,16.80,C
2017,5,7,10.44,C
2017,5,8,18.22,C
2017,5,9,19.24,C
2017,5,10,11.00,C
2017,5,11,20.01,C
2017,5,12,19.67,C
2017,5,13,6.34,C
2017,5,14,14.26,C
2017,5,15,4.85,C
2017,5,16,8.90,C
2017,5,17,22.86,C
2017,5,18,13.69,C
2017,5,19,7.76,C
2017,5,20,5.38,C
2017,5,21,5.65,C
2017,5,22,4.61,C
2017,5,23,17.11,C
2017,5,24,1.79,C
2017,5,25,12.21,C
2017,5,26,9.40,C
2017,5,27,23.58,C
2017,5,28,26.79,C
2017,5,29,26.64,C
2017,5,30,21.51,C
2017,5,31,27.04,C
2017,6,1,11.85,C
2017,6,2,8.58,C
2017,6,3,21.85,C
2017,6,4,9.44,C
2017,6,5,18.70,C
2017,6,6,20.57,C
2017,6,7,26.98,C
2017,6,8,22.67,C
2017,6,9,22.51,C
2017,6,10,21.66,C
2017,6,11,21.00,C
2017,6,12,17.54,C
2017,6,13,2.12,C
2017,6,14,6.78,C
2017,6,15,14.42,C
2017,6,16,4.84,C
2017,6,17,2.94,C
2017,6,18,6.11,C
2017,6,19,7.08,C
2017,6,20,4.84,C
2017,6,21,4.86,C
2017,6,22,18.16,C
2017,6,23,15.87,C
2017,6,24,17.32,C
2017,6,25,22.74,C
2017,6,26,21.40,C
2017,6,27,16.66,C
2017,6,28,26.97,C
2017,6,29,22.86,C
2017,6,30,23.34,C
2017,7,1,17.43,C
2017,7,2,7.60,C
2017,7,3,11.00,C
2017,7,4,11.11,C
2017,7,5,17.94,C
2017,7,6,7.26,C
2017,7,7,12.53,C
2017,7,8,5.85,C
2017,7,9,21.02,C
2017,7,10,17.38,C
2017,7,11,24.39,C
2017,7,12,21.89,C
2017,7,13,25.15,C
2017,7,14,23.94,C
2017,7,15,18.83,C
2017,7,16,7.28,C
2017,7,17,5.95,C
2017,7,18,3.90,C
2017,7,19,21.14,C
2017,7,20,19.29,C
2017,7,21,21.72,C
2017,7,22,23.13,C
2017,7,23,5.16,C
2017,7,24,15.79,C
2017,7,25,26.27,C
2017,7,26,26.45,C
2017,7,27,10.45,C
2017,7,28,25.04,C
2017,7,29,19.54,C
2017,7,30,23.45,C
2017,7,31,15.07,C
2017,8,1,15.34,C
2017,8,2,11.37,C
2017,8,3,11.04,C
2017,8,4,7.55,C
2017,8,5,21.49,C
2017,8,6,26.17,C
2017,8,7,26.09,C
2017,8,8,23.23,C
2017,8,9,11.24,C
2017,8,10,12.82,C
2017,8,11,14.21,C
2017,8,12,24.05,C
2017,8,13,23.61,C
2017,8,14,22.99,C
2017,8,15,23.92,C
2017,8,16,17.96,C
2017,8,17,21.83,C
2017,8,18,20.18,C
2017,8,19,24.65,C
2017,8,20,25.47,C
2017,8,21,23.55,C
2017,8,22,18.32,C
2017,8,23,2.22,C
2017,8,24,21.09,C
2017,8,25,17.34,C
2017,8,26,25.58,C
2017,8,27,1.50,C
2017,8,28,2.97,C
2017,8,29,24.59,C
2017,8,30,15.74,C
2017,8,31,17.33,C
2017,9,1,11.11,C
2017,9,2,11.18,C
2017,9,3,8.61,C
2017,9,4,5.63,C
2017,9,5,10.46,C
2017,9,6,17.36,C
2017,9,7,9.01,C
2017,9,8,15.32,C
2017,9,9,12.98,C
2017,9,10,21.99,C
2017,9,11,22.85,C
2017,9,12,13.89,C
2017,9,13,19.15,C
2017,9,14,17.82,C
2017,9,15,15.96,C
2017,9,16,20.83,C
2017,9,17,16.75,C
2017,9,18,22.55,C
2017,9,19,22.21,C
2017,9,20,16.12,C
2017,9,21,15.01,C
2017,9,22,17.39,C
2017,9,23,16.63,C
2017,9,24,9.99,C
2017,9,25,15.48,C
2017,9,26,20.13,C
2017,9,27,14.69,C
2017,9,28,21.67,C
2017,9,29,21.42,C
2017,9,30,10.38,C
2017,10,1,11.23,C
2017,10,2,20.73,C
2017,10,3,21.62,C
2017,10,4,9.90,C
2017,10,5,15.27,C
2017,10,6,18.67,C
2017,10,7,18.83,C
2017,10,8,15.49,C
2017,10,9,11.57,C
2017,10,10,17.68,C
2017,10,11,22.74,C
2017,10,12,19.55,C
2017,10,13,22.15,C
2017,10,14,5.82,C
2017,10,15,6.11,C
2017,10,16,7.80,C
2017,10,17,6.53,C
2017,10,18,19.99,C
2017,10,19,12.95,C
2017,10,20,14.30,C
2017,10,21,20.54,C
2017,10,22,19.85,C
2017,10,23,16.21,C
2017,10,24,19.57,C
2017,10,25,19.30,C
2017,10,26,18.61,C
2017,10,27,18.94,C
2017,10,28,18.85,C
2017,10,29,18.88,C
2017,10,30,18.20,C
2017,10,31,18.96,C
2017,11,1,19.57,C
2017,11,2,19.35,C
2017,11,3,17.73,C
2017,11,4,10.45,C
2017,11,5,15.83,C
2017,11,6,9.91,C
2017,11,7,5.55,C
2017,11,8,8.34,C
2017,11,9,14.76,C
2017,11,10,17.56,C
2017,11,11,8.24,C
2017,11,12,3.82,C
2017,11,13,3.30,C
2017,11,14,6.04,C
2017,11,15,6.55,C
2017,11,16,16.65,C
2017,11,17,17.20,C
2017,11,18,7.21,C
2017,11,19,3.36,C
2017,11,20,6.22,C
2017,11,21,6.94,C
2017,11,22,16.83,C
2017,11,23,13.44,C
2017,11,24,11.51,C
2017,11,25,5.65,C
2017,11,26,11.29,C
2017,11,27,8.93,C
2017,11,28,9.05,C
2017,11,29,13.90,C
2017,11,30,3.56,C
2017,12,1,10.29,C
2017,12,2,14.54,C
2017,12,3,14.34,C
2017,12,4,16.00,C
2017,12,5,8.11,C
2017,12,6,15.49,C
2017,12,7,11.45,C
2017,12,8,16.14,C
2017,12,9,14.70,C
2017,12,10,13.57,C
2017,12,11,15.63,C
2017,12,12,10.11,C
2017,12,13,4.52,C
2017,12,14,10.57,C
2017,12,15,12.53,C
2017,12,16,13.81,C
2017,12,17,6.49,C
2017,12,18,16.23,C
2017,12,19,15.90,C
2017,12,20,17.41,C
2017,12,21,17.52,C
2017,12,22,15.21,C
2017,12,23,6.51,C
2017,12,24,15.62,C
2017,12,25,14.97,C
2017,12,26,13.47,C
2017,12,27,16.47,C
2017,12,28,9.26,C
2017,12,29,16.63,C
2017,12,30,16.25,C
2017,12,31,16.49,C
2018,1,1,9.99,C
2018,1,2,10.18,C
2018,1,3,14.62,C
2018,1,4,6.88,C
2018,1,5,6.04,C
2018,1,6,2.07,C
2018,1,7,4.28,C
2018,1,8,1.00,C
2018,1,9,3.00,C
2018,1,10,9.28,C
2018,1,11,18.11,C
2018,1,12,18.46,C
2018,1,13,18.19,C
2018,1,14,18.15,C
2018,1,15,17.80,C
2018,1,16,17.33,C
2018,1,17,16.78,C
2018,1,18,17.36,C
2018,1,19,2.82,C
2018,1,20,15.37,C
2018,1,21,11.64,C
2018,1,22,13.95,C
2018,1,23,12.85,C
2018,1,24,14.94,C
2018,1,25,13.73,C
2018,1,26,4.73,C
2018,1,27,8.92,C
2018,1,28,4.18,C
2018,1,29,3.04,C
2018,1,30,2.05,C
2018,1,31,4.16,C
2018,2,1,7.90,C
2018,2,2,4.14,C
2018,2,3,5.82,C
2018,2,4,6.25,C
2018,2,5,10.06,C
2018,2,6,18.75,C
2018,2,7,9.87,C
2018,2,8,17.10,C
2018,2,9,8.41,C
2018,2,10,14.92,C
2018,2,11,14.78,C
2018,2,12,19.39,C
2018,2,13,20.41,C
2018,2,14,10.41,C
2018,2,15,13.16,C
2018,2,16,19.79,C
2018,2,17,8.30,C
2018,2,18,7.26,C
2018,2,19,10.23,C
2018,2,20,10.41,C
2018,2,21,5.53,C
2018,2,22,1.92,C
2018,2,23,7.29,C
2018,2,24,12.38,C
2018,2,25,15.06,C
2018,2,26,5.97,C
2018,2,27,20.18,C
2018,2,28,16.17,C
2018,3,1,18.20,C
2018,3,2,16.23,C
2018,3,3,9.69,C
2018,3,4,6.58,C
2018,3,5,17.26,C
2018,3,6,9.68,C
2018,3,7,9.55,C
2018,3,8,3.85,C
2018,3,9,24.94,C
2018,3,10,25.29,C
2018,3,11,23.93,C
2018,3,12,22.25,C
2018,3,13,20.94,C
2018,3,14,3.38,C
2018,3,15,10.52,C
2018,3,16,20.08,C
